zip,type,decommissioned,primary_city,state,county,timezone,country,latitude,longitude,irs_estimated_population_2014
55972,STANDARD,0,Saint Charles,MN,Winona County,America/Chicago,US,43.96,-92.06,4900
55973,STANDARD,0,Sargeant,MN,Mower County,America/Chicago,US,43.8,-92.8,280
55974,STANDARD,0,Spring Grove,MN,Houston County,America/Chicago,US,43.56,-91.63,1850
55975,STANDARD,0,Spring Valley,MN,Fillmore County,America/Chicago,US,43.68,-92.38,3850
55976,STANDARD,0,Stewartville,MN,Olmsted County,America/Chicago,US,43.85,-92.48,7670
55977,STANDARD,0,Taopi,MN,Mower County,America/Chicago,US,43.55,-92.64,210
55979,STANDARD,0,Utica,MN,Winona County,America/Chicago,US,43.97,-91.95,980
55981,STANDARD,0,Wabasha,MN,Wabasha County,America/Chicago,US,44.37,-92.04,3480
55982,STANDARD,0,Waltham,MN,Mower County,America/Chicago,US,43.82,-92.87,400
55983,STANDARD,0,Wanamingo,MN,Goodhue County,America/Chicago,US,44.3,-92.79,1420
55985,STANDARD,0,West Concord,MN,Dodge County,America/Chicago,US,44.15,-92.89,1780
55987,STANDARD,0,Winona,MN,Winona County,America/Chicago,US,44.04,-91.65,25430
55988,PO BOX,0,Stockton,MN,Winona County,America/Chicago,US,44.02,-91.77,253
55990,STANDARD,0,Wykoff,MN,Fillmore County,America/Chicago,US,43.7,-92.26,850
55991,STANDARD,0,Zumbro Falls,MN,Wabasha County,America/Chicago,US,44.28,-92.42,1260
55992,STANDARD,0,Zumbrota,MN,Goodhue County,America/Chicago,US,44.29,-92.67,4690
56001,STANDARD,0,Mankato,MN,Blue Earth County,America/Chicago,US,44.16,-93.99,35220
56002,PO BOX,0,Mankato,MN,Blue Earth County,America/Chicago,US,44.16,-93.99,671
56003,STANDARD,0,Mankato,MN,Nicollet County,America/Chicago,US,44.22,-94.09,13850
56006,PO BOX,0,Mankato,MN,Blue Earth County,America/Chicago,US,44.16,-93.99,0
56007,STANDARD,0,Albert Lea,MN,Freeborn County,America/Chicago,US,43.65,-93.36,19340
56009,STANDARD,0,Alden,MN,Freeborn County,America/Chicago,US,43.67,-93.57,1480
56010,STANDARD,0,Amboy,MN,Blue Earth County,America/Chicago,US,43.88,-94.15,990
56011,STANDARD,0,Belle Plaine,MN,Scott County,America/Chicago,US,44.62,-93.76,8660
56013,STANDARD,0,Blue Earth,MN,Faribault County,America/Chicago,US,43.63,-94.09,4130
56014,STANDARD,0,Bricelyn,MN,Faribault County,America/Chicago,US,43.56,-93.81,670
56016,STANDARD,0,Clarks Grove,MN,Freeborn County,America/Chicago,US,43.76,-93.32,990
56017,STANDARD,0,Cleveland,MN,Le Sueur County,America/Chicago,US,44.32,-93.83,1550
56019,STANDARD,0,Comfrey,MN,Brown County,America/Chicago,US,44.11,-94.9,790
56020,PO BOX,0,Conger,MN,Freeborn County,America/Chicago,US,43.61,-93.54,120
56021,STANDARD,0,Courtland,MN,Nicollet County,America/Chicago,US,44.26,-94.34,1090
56022,PO BOX,0,Darfur,MN,Watonwan County,America/Chicago,US,44.05,-94.84,95
56023,STANDARD,0,Delavan,MN,Faribault County,America/Chicago,US,43.76,-94.01,430
56024,STANDARD,0,Eagle Lake,MN,Blue Earth County,America/Chicago,US,44.15,-93.88,3000
56025,STANDARD,0,Easton,MN,Faribault County,America/Chicago,US,43.76,-93.9,490
56026,STANDARD,0,Ellendale,MN,Steele County,America/Chicago,US,43.87,-93.3,1850
56027,STANDARD,0,Elmore,MN,Faribault County,America/Chicago,US,43.5,-94.08,730
56028,STANDARD,0,Elysian,MN,Le Sueur County,America/Chicago,US,44.2,-93.67,1210
56029,STANDARD,0,Emmons,MN,Freeborn County,America/Chicago,US,43.5,-93.48,600
56030,PO BOX,0,Essig,MN,Brown County,America/Chicago,US,44.32,-94.57,0
56031,STANDARD,0,Fairmont,MN,Martin County,America/Chicago,US,43.64,-94.45,11340
56032,PO BOX,0,Freeborn,MN,Freeborn County,America/Chicago,US,43.76,-93.56,306
56033,STANDARD,0,Frost,MN,Faribault County,America/Chicago,US,43.58,-93.92,320
56034,STANDARD,0,Garden City,MN,Blue Earth County,America/Chicago,US,44.04,-94.18,490
56035,PO BOX,0,Geneva,MN,Freeborn County,America/Chicago,US,43.82,-93.27,556
56036,STANDARD,0,Glenville,MN,Freeborn County,America/Chicago,US,43.56,-93.27,1710
56037,STANDARD,0,Good Thunder,MN,Blue Earth County,America/Chicago,US,44,-94.07,1570
56039,STANDARD,0,Granada,MN,Martin County,America/Chicago,US,43.69,-94.34,990
56041,STANDARD,0,Hanska,MN,Brown County,America/Chicago,US,44.14,-94.49,1080
56042,STANDARD,0,Hartland,MN,Freeborn County,America/Chicago,US,43.8,-93.48,640
56043,STANDARD,0,Hayward,MN,Freeborn County,America/Chicago,US,43.64,-93.24,490
56044,STANDARD,0,Henderson,MN,Sibley County,America/Chicago,US,44.56,-93.96,1900
56045,STANDARD,0,Hollandale,MN,Freeborn County,America/Chicago,US,43.75,-93.2,750
56046,PO BOX,0,Hope,MN,Steele County,America/Chicago,US,43.96,-93.27,59
56047,PO BOX,0,Huntley,MN,Faribault County,America/Chicago,US,43.73,-94.23,75
56048,STANDARD,0,Janesville,MN,Waseca County,America/Chicago,US,44.11,-93.7,3900
56050,STANDARD,0,Kasota,MN,Le Sueur County,America/Chicago,US,44.29,-93.96,1440
56051,STANDARD,0,Kiester,MN,Faribault County,America/Chicago,US,43.53,-93.71,540
56052,STANDARD,0,Kilkenny,MN,Le Sueur County,America/Chicago,US,44.31,-93.57,690
56054,STANDARD,0,Lafayette,MN,Nicollet County,America/Chicago,US,44.44,-94.39,890
56055,STANDARD,0,Lake Crystal,MN,Blue Earth County,America/Chicago,US,44.1,-94.21,3640
56056,PO BOX,0,La Salle,MN,Watonwan County,America/Chicago,US,44.07,-94.57,95
56057,STANDARD,0,Le Center,MN,Le Sueur County,America/Chicago,US,44.38,-93.73,3770
56058,STANDARD,0,Le Sueur,MN,Le Sueur County,America/Chicago,US,44.46,-93.9,5800
56060,STANDARD,0,Lewisville,MN,Watonwan County,America/Chicago,US,43.92,-94.43,400
56062,STANDARD,0,Madelia,MN,Watonwan County,America/Chicago,US,44.04,-94.41,2920
56063,STANDARD,0,Madison Lake,MN,Blue Earth County,America/Chicago,US,44.2,-93.81,2680
56065,STANDARD,0,Mapleton,MN,Blue Earth County,America/Chicago,US,43.92,-93.95,2490
56068,STANDARD,0,Minnesota Lake,MN,Faribault County,America/Chicago,US,43.84,-93.82,1010
56069,STANDARD,0,Montgomery,MN,Le Sueur County,America/Chicago,US,44.43,-93.58,4380
56071,STANDARD,0,New Prague,MN,Scott County,America/Chicago,US,44.54,-93.57,11730
56072,STANDARD,0,New Richland,MN,Waseca County,America/Chicago,US,43.89,-93.49,2140
56073,STANDARD,0,New Ulm,MN,Brown County,America/Chicago,US,44.31,-94.46,15490
56074,STANDARD,0,Nicollet,MN,Nicollet County,America/Chicago,US,44.27,-94.18,1950
56075,PO BOX,0,Northrop,MN,Martin County,America/Chicago,US,43.74,-94.44,125
56078,STANDARD,0,Pemberton,MN,Blue Earth County,America/Chicago,US,44.01,-93.76,460
56080,PO BOX,0,Saint Clair,MN,Blue Earth County,America/Chicago,US,44.08,-93.85,775
56081,STANDARD,0,Saint James,MN,Watonwan County,America/Chicago,US,43.98,-94.62,5780
56082,STANDARD,0,Saint Peter,MN,Nicollet County,America/Chicago,US,44.32,-93.96,10840
56083,STANDARD,0,Sanborn,MN,Redwood County,America/Chicago,US,44.21,-95.12,840
56084,PO BOX,0,Searles,MN,Brown County,America/Chicago,US,44.25,-94.46,0
56085,STANDARD,0,Sleepy Eye,MN,Brown County,America/Chicago,US,44.29,-94.72,5050
56087,STANDARD,0,Springfield,MN,Brown County,America/Chicago,US,44.23,-94.97,2850
56088,STANDARD,0,Truman,MN,Martin County,America/Chicago,US,43.82,-94.43,1790
56089,STANDARD,0,Twin Lakes,MN,Freeborn County,America/Chicago,US,43.56,-93.42,180
56090,STANDARD,0,Vernon Center,MN,Blue Earth County,America/Chicago,US,43.96,-94.16,560
56091,STANDARD,0,Waldorf,MN,Waseca County,America/Chicago,US,43.93,-93.69,360
56093,STANDARD,0,Waseca,MN,Waseca County,America/Chicago,US,44.08,-93.5,10930
56096,STANDARD,0,Waterville,MN,Le Sueur County,America/Chicago,US,44.22,-93.57,2700
56097,STANDARD,0,Wells,MN,Faribault County,America/Chicago,US,43.74,-93.72,3360
56098,STANDARD,0,Winnebago,MN,Faribault County,America/Chicago,US,43.76,-94.16,1930
56101,STANDARD,0,Windom,MN,Cottonwood County,America/Chicago,US,43.86,-95.11,5770
56110,STANDARD,0,Adrian,MN,Nobles County,America/Chicago,US,43.63,-95.93,1730
56111,STANDARD,0,Alpha,MN,Jackson County,America/Chicago,US,43.63,-94.87,410
56113,STANDARD,0,Arco,MN,Lincoln County,America/Chicago,US,44.38,-96.18,240
56114,STANDARD,0,Avoca,MN,Murray County,America/Chicago,US,43.94,-95.64,310
56115,STANDARD,0,Balaton,MN,Lyon County,America/Chicago,US,44.23,-95.87,1250
56116,STANDARD,0,Beaver Creek,MN,Rock County,America/Chicago,US,43.61,-96.36,590
56117,STANDARD,0,Bigelow,MN,Nobles County,America/Chicago,US,43.5,-95.68,400
56118,STANDARD,0,Bingham Lake,MN,Cottonwood County,America/Chicago,US,43.9,-95.04,440
56119,STANDARD,0,Brewster,MN,Nobles County,America/Chicago,US,43.69,-95.46,970
56120,STANDARD,0,Butterfield,MN,Watonwan County,America/Chicago,US,43.95,-94.79,1030
56121,STANDARD,0,Ceylon,MN,Martin County,America/Chicago,US,43.53,-94.63,560
56122,STANDARD,0,Chandler,MN,Murray County,America/Chicago,US,43.92,-95.94,570
56123,STANDARD,0,Currie,MN,Murray County,America/Chicago,US,44.07,-95.66,480
56125,PO BOX,0,Dovray,MN,Murray County,America/Chicago,US,44.06,-95.55,59
56127,STANDARD,0,Dunnell,MN,Martin County,America/Chicago,US,43.56,-94.77,370
56128,STANDARD,0,Edgerton,MN,Pipestone County,America/Chicago,US,43.87,-96.13,1930
56129,STANDARD,0,Ellsworth,MN,Nobles County,America/Chicago,US,43.52,-96.01,690
56131,STANDARD,0,Fulda,MN,Murray County,America/Chicago,US,43.87,-95.6,2120
56132,STANDARD,0,Garvin,MN,Lyon County,America/Chicago,US,44.21,-95.76,490
56134,STANDARD,0,Hardwick,MN,Rock County,America/Chicago,US,43.77,-96.19,350
56136,STANDARD,0,Hendricks,MN,Lincoln County,America/Chicago,US,44.5,-96.42,890
56137,STANDARD,0,Heron Lake,MN,Jackson County,America/Chicago,US,43.79,-95.32,1040
56138,STANDARD,0,Hills,MN,Rock County,America/Chicago,US,43.52,-96.36,830
56139,STANDARD,0,Holland,MN,Pipestone County,America/Chicago,US,44.09,-96.19,390
56140,PO BOX,0,Ihlen,MN,Pipestone County,America/Chicago,US,43.91,-96.37,59
56141,STANDARD,0,Iona,MN,Murray County,America/Chicago,US,43.91,-95.78,310
56142,STANDARD,0,Ivanhoe,MN,Lincoln County,America/Chicago,US,44.46,-96.25,890
56143,STANDARD,0,Jackson,MN,Jackson County,America/Chicago,US,43.62,-94.98,4260
56144,STANDARD,0,Jasper,MN,Pipestone County,America/Chicago,US,43.84,-96.39,1010
56145,STANDARD,0,Jeffers,MN,Cottonwood County,America/Chicago,US,44.05,-95.19,520
56146,STANDARD,0,Kanaranzi,MN,Rock County,America/Chicago,US,43.58,-96.1,33
56147,STANDARD,0,Kenneth,MN,Rock County,America/Chicago,US,43.75,-96.07,198
56149,STANDARD,0,Lake Benton,MN,Lincoln County,America/Chicago,US,44.26,-96.29,1190
56150,STANDARD,0,Lakefield,MN,Jackson County,America/Chicago,US,43.67,-95.17,2660
56151,STANDARD,0,Lake Wilson,MN,Murray County,America/Chicago,US,43.99,-95.95,810
56152,STANDARD,0,Lamberton,MN,Redwood County,America/Chicago,US,44.22,-95.26,1250
56153,PO BOX,0,Leota,MN,Nobles County,America/Chicago,US,43.83,-96,214
56155,STANDARD,0,Lismore,MN,Nobles County,America/Chicago,US,43.74,-95.94,400
56156,STANDARD,0,Luverne,MN,Rock County,America/Chicago,US,43.65,-96.2,5650
56157,STANDARD,0,Lynd,MN,Lyon County,America/Chicago,US,44.38,-95.89,710
56158,STANDARD,0,Magnolia,MN,Rock County,America/Chicago,US,43.64,-96.07,370
56159,STANDARD,0,Mountain Lake,MN,Cottonwood County,America/Chicago,US,43.94,-94.92,2560
56160,STANDARD,0,Odin,MN,Watonwan County,America/Chicago,US,43.86,-94.74,190
56161,STANDARD,0,Okabena,MN,Jackson County,America/Chicago,US,43.73,-95.31,410
56162,STANDARD,0,Ormsby,MN,Martin County,America/Chicago,US,43.85,-94.69,240
56164,STANDARD,0,Pipestone,MN,Pipestone County,America/Chicago,US,44,-96.31,5270
56165,STANDARD,0,Reading,MN,Nobles County,America/Chicago,US,43.71,-95.75,350
56166,STANDARD,0,Revere,MN,Redwood County,America/Chicago,US,44.21,-95.36,207
56167,STANDARD,0,Round Lake,MN,Nobles County,America/Chicago,US,43.53,-95.46,620
56168,STANDARD,0,Rushmore,MN,Nobles County,America/Chicago,US,43.62,-95.79,880
56169,STANDARD,0,Russell,MN,Lyon County,America/Chicago,US,44.31,-95.94,670
56170,STANDARD,0,Ruthton,MN,Pipestone County,America/Chicago,US,44.17,-96.1,540
56171,STANDARD,0,Sherburn,MN,Martin County,America/Chicago,US,43.65,-94.72,1630
56172,STANDARD,0,Slayton,MN,Murray County,America/Chicago,US,43.99,-95.75,2820
56173,STANDARD,0,Steen,MN,Rock County,America/Chicago,US,43.51,-96.26,350
56174,STANDARD,0,Storden,MN,Cottonwood County,America/Chicago,US,44.03,-95.31,360
56175,STANDARD,0,Tracy,MN,Lyon County,America/Chicago,US,44.23,-95.61,2740
56176,STANDARD,0,Trimont,MN,Martin County,America/Chicago,US,43.76,-94.71,1060
56177,PO BOX,0,Trosky,MN,Pipestone County,America/Chicago,US,43.89,-96.25,95
56178,STANDARD,0,Tyler,MN,Lincoln County,America/Chicago,US,44.27,-96.13,1610
56180,STANDARD,0,Walnut Grove,MN,Redwood County,America/Chicago,US,44.22,-95.46,1260
56181,STANDARD,0,Welcome,MN,Martin County,America/Chicago,US,43.66,-94.61,1020
56183,STANDARD,0,Westbrook,MN,Cottonwood County,America/Chicago,US,44.04,-95.43,1090
56185,STANDARD,0,Wilmont,MN,Nobles County,America/Chicago,US,43.76,-95.82,530
56186,STANDARD,0,Woodstock,MN,Pipestone County,America/Chicago,US,44.01,-96.09,360
56187,STANDARD,0,Worthington,MN,Nobles County,America/Chicago,US,43.62,-95.59,14500
56201,STANDARD,0,Willmar,MN,Kandiyohi County,America/Chicago,US,45.12,-95.04,23070
56207,STANDARD,0,Alberta,MN,Stevens County,America/Chicago,US,45.57,-96.05,270
56208,STANDARD,0,Appleton,MN,Swift County,America/Chicago,US,45.2,-96.02,1760
56209,STANDARD,0,Atwater,MN,Kandiyohi County,America/Chicago,US,45.13,-94.77,2280
56210,PO BOX,0,Barry,MN,Big Stone County,America/Chicago,US,45.56,-96.57,0
56211,STANDARD,0,Beardsley,MN,Big Stone County,America/Chicago,US,45.55,-96.71,430
56212,STANDARD,0,Bellingham,MN,Lac qui Parle County,America/Chicago,US,45.13,-96.28,430
56214,STANDARD,0,Belview,MN,Redwood County,America/Chicago,US,44.6,-95.32,630
56215,STANDARD,0,Benson,MN,Swift County,America/Chicago,US,45.31,-95.6,4090
56216,STANDARD,0,Blomkest,MN,Kandiyohi County,America/Chicago,US,44.94,-95.02,630
56218,STANDARD,0,Boyd,MN,Lac qui Parle County,America/Chicago,US,44.85,-95.9,510
56219,STANDARD,0,Browns Valley,MN,Traverse County,America/Chicago,US,45.59,-96.83,560
56220,STANDARD,0,Canby,MN,Yellow Medicine County,America/Chicago,US,44.71,-96.26,2630
56221,STANDARD,0,Chokio,MN,Stevens County,America/Chicago,US,45.57,-96.17,790
56222,STANDARD,0,Clara City,MN,Chippewa County,America/Chicago,US,44.95,-95.36,1860
56223,STANDARD,0,Clarkfield,MN,Yellow Medicine County,America/Chicago,US,44.79,-95.8,1240
56224,STANDARD,0,Clements,MN,Redwood County,America/Chicago,US,44.37,-95.05,300
56225,STANDARD,0,Clinton,MN,Big Stone County,America/Chicago,US,45.46,-96.44,640
56226,STANDARD,0,Clontarf,MN,Swift County,America/Chicago,US,45.37,-95.67,230
56227,STANDARD,0,Correll,MN,Big Stone County,America/Chicago,US,45.23,-96.16,180
56228,STANDARD,0,Cosmos,MN,Meeker County,America/Chicago,US,44.93,-94.69,720
56229,STANDARD,0,Cottonwood,MN,Lyon County,America/Chicago,US,44.6,-95.67,1820
56230,STANDARD,0,Danube,MN,Renville County,America/Chicago,US,44.79,-95.1,760
56231,STANDARD,0,Danvers,MN,Swift County,America/Chicago,US,45.28,-95.75,360
56232,STANDARD,0,Dawson,MN,Lac qui Parle County,America/Chicago,US,44.92,-96.04,2170
56235,STANDARD,0,Donnelly,MN,Stevens County,America/Chicago,US,45.69,-96.01,530
56236,STANDARD,0,Dumont,MN,Traverse County,America/Chicago,US,45.71,-96.42,330
56237,STANDARD,0,Echo,MN,Yellow Medicine County,America/Chicago,US,44.62,-95.41,560
56239,STANDARD,0,Ghent,MN,Lyon County,America/Chicago,US,44.51,-95.89,620
56240,STANDARD,0,Graceville,MN,Big Stone County,America/Chicago,US,45.56,-96.43,890
56241,STANDARD,0,Granite Falls,MN,Yellow Medicine County,America/Chicago,US,44.81,-95.53,3650
56243,STANDARD,0,Grove City,MN,Meeker County,America/Chicago,US,45.15,-94.68,1510
56244,STANDARD,0,Hancock,MN,Stevens County,America/Chicago,US,45.49,-95.79,1790
56245,STANDARD,0,Hanley Falls,MN,Yellow Medicine County,America/Chicago,US,44.69,-95.61,490
56248,STANDARD,0,Herman,MN,Grant County,America/Chicago,US,45.81,-96.13,720
56249,STANDARD,0,Holloway,MN,Swift County,America/Chicago,US,45.32,-95.9,280
56251,STANDARD,0,Kandiyohi,MN,Kandiyohi County,America/Chicago,US,45.13,-94.93,950
56252,STANDARD,0,Kerkhoven,MN,Swift County,America/Chicago,US,45.19,-95.32,1200
56253,STANDARD,0,Lake Lillian,MN,Kandiyohi County,America/Chicago,US,44.94,-94.88,910
56255,STANDARD,0,Lucan,MN,Redwood County,America/Chicago,US,44.4,-95.41,390
56256,STANDARD,0,Madison,MN,Lac qui Parle County,America/Chicago,US,45.01,-96.18,2260
56257,STANDARD,0,Marietta,MN,Lac qui Parle County,America/Chicago,US,45.01,-96.41,400
56258,STANDARD,0,Marshall,MN,Lyon County,America/Chicago,US,44.45,-95.78,13760
56260,STANDARD,0,Maynard,MN,Chippewa County,America/Chicago,US,44.9,-95.46,810
56262,STANDARD,0,Milan,MN,Chippewa County,America/Chicago,US,45.11,-95.91,730
56263,STANDARD,0,Milroy,MN,Redwood County,America/Chicago,US,44.41,-95.55,510
56264,STANDARD,0,Minneota,MN,Lyon County,America/Chicago,US,44.56,-95.98,2040
56265,STANDARD,0,Montevideo,MN,Chippewa County,America/Chicago,US,44.95,-95.71,7210
56266,STANDARD,0,Morgan,MN,Redwood County,America/Chicago,US,44.41,-94.92,1420
56267,STANDARD,0,Morris,MN,Stevens County,America/Chicago,US,45.58,-95.9,5880
56270,STANDARD,0,Morton,MN,Renville County,America/Chicago,US,44.55,-94.98,1150
56271,STANDARD,0,Murdock,MN,Swift County,America/Chicago,US,45.22,-95.39,1270
56273,STANDARD,0,New London,MN,Kandiyohi County,America/Chicago,US,45.32,-94.98,4520
56274,STANDARD,0,Norcross,MN,Grant County,America/Chicago,US,45.86,-96.19,194
56276,STANDARD,0,Odessa,MN,Big Stone County,America/Chicago,US,45.26,-96.33,240
56277,STANDARD,0,Olivia,MN,Renville County,America/Chicago,US,44.77,-94.99,2840
56278,STANDARD,0,Ortonville,MN,Big Stone County,America/Chicago,US,45.3,-96.44,2220
56279,STANDARD,0,Pennock,MN,Kandiyohi County,America/Chicago,US,45.14,-95.17,1200
56280,STANDARD,0,Porter,MN,Yellow Medicine County,America/Chicago,US,44.64,-96.16,440
56281,STANDARD,0,Prinsburg,MN,Kandiyohi County,America/Chicago,US,44.95,-95.17,640
56282,STANDARD,0,Raymond,MN,Kandiyohi County,America/Chicago,US,45.01,-95.23,1530
56283,STANDARD,0,Redwood Falls,MN,Redwood County,America/Chicago,US,44.54,-95.11,5900
56284,STANDARD,0,Renville,MN,Renville County,America/Chicago,US,44.79,-95.21,1920
56285,STANDARD,0,Sacred Heart,MN,Renville County,America/Chicago,US,44.78,-95.35,1030
56287,STANDARD,0,Seaforth,MN,Redwood County,America/Chicago,US,44.48,-95.33,71
56288,STANDARD,0,Spicer,MN,Kandiyohi County,America/Chicago,US,45.23,-94.93,4340
56289,STANDARD,0,Sunburg,MN,Kandiyohi County,America/Chicago,US,45.34,-95.23,640
56291,STANDARD,0,Taunton,MN,Lyon County,America/Chicago,US,44.59,-96.06,460
56292,STANDARD,0,Vesta,MN,Redwood County,America/Chicago,US,44.5,-95.41,590
56293,STANDARD,0,Wabasso,MN,Redwood County,America/Chicago,US,44.4,-95.25,1130
56294,PO BOX,0,Wanda,MN,Redwood County,America/Chicago,US,44.31,-95.21,87
56295,STANDARD,0,Watson,MN,Chippewa County,America/Chicago,US,45.04,-95.83,290
56296,STANDARD,0,Wheaton,MN,Traverse County,America/Chicago,US,45.8,-96.49,1810
56297,STANDARD,0,Wood Lake,MN,Yellow Medicine County,America/Chicago,US,44.65,-95.53,790
56301,STANDARD,0,Saint Cloud,MN,Stearns County,America/Chicago,US,45.55,-94.17,25550
56302,PO BOX,0,Saint Cloud,MN,Stearns County,America/Chicago,US,45.55,-94.17,1032
56303,STANDARD,0,Saint Cloud,MN,Stearns County,America/Chicago,US,45.57,-94.21,23370
56304,STANDARD,0,Saint Cloud,MN,Sherburne County,America/Chicago,US,45.53,-94.06,12510
56307,STANDARD,0,Albany,MN,Stearns County,America/Chicago,US,45.63,-94.56,5000
56308,STANDARD,0,Alexandria,MN,Douglas County,America/Chicago,US,45.87,-95.37,22740
56309,STANDARD,0,Ashby,MN,Grant County,America/Chicago,US,46.09,-95.81,1100
56310,STANDARD,0,Avon,MN,Stearns County,America/Chicago,US,45.6,-94.45,4940
56311,STANDARD,0,Barrett,MN,Grant County,America/Chicago,US,45.91,-95.89,600
56312,STANDARD,0,Belgrade,MN,Stearns County,America/Chicago,US,45.45,-94.99,2130
56313,PO BOX,0,Bock,MN,Mille Lacs County,America/Chicago,US,45.78,-93.55,93
56314,STANDARD,0,Bowlus,MN,Morrison County,America/Chicago,US,45.82,-94.4,1120
56315,STANDARD,0,Brandon,MN,Douglas County,America/Chicago,US,45.96,-95.59,1440
56316,STANDARD,0,Brooten,MN,Stearns County,America/Chicago,US,45.5,-95.11,1360
56317,PO BOX,0,Buckman,MN,Morrison County,America/Chicago,US,45.89,-94.09,96
56318,STANDARD,0,Burtrum,MN,Todd County,America/Chicago,US,45.86,-94.68,1040
56319,STANDARD,0,Carlos,MN,Douglas County,America/Chicago,US,45.97,-95.29,1260
56320,STANDARD,0,Cold Spring,MN,Stearns County,America/Chicago,US,45.45,-94.43,7730
56321,PO BOX,0,Collegeville,MN,Stearns County,America/Chicago,US,45.58,-94.39,100
56323,STANDARD,0,Cyrus,MN,Pope County,America/Chicago,US,45.61,-95.73,440
56324,STANDARD,0,Dalton,MN,Otter Tail County,America/Chicago,US,46.17,-95.91,950
56325,PO BOX,0,Elrosa,MN,Stearns County,America/Chicago,US,45.56,-94.95,201
56326,STANDARD,0,Evansville,MN,Douglas County,America/Chicago,US,46,-95.68,1350
56327,STANDARD,0,Farwell,MN,Douglas County,America/Chicago,US,45.75,-95.61,760
56328,PO BOX,0,Flensburg,MN,Morrison County,America/Chicago,US,45.95,-94.52,140
56329,STANDARD,0,Foley,MN,Benton County,America/Chicago,US,45.66,-93.9,6750
56330,STANDARD,0,Foreston,MN,Mille Lacs County,America/Chicago,US,45.73,-93.7,1590
56331,STANDARD,0,Freeport,MN,Stearns County,America/Chicago,US,45.66,-94.68,2040
56332,STANDARD,0,Garfield,MN,Douglas County,America/Chicago,US,45.94,-95.49,1330
